country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",30-05-2025 02:00:00,26.506177,77.025989,OZONE,28,118,56
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",30-05-2025 02:00:00,25.164090,75.858137,NH3,2,3,3
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",30-05-2025 02:00:00,24.5886166,73.6321397,PM2.5,NA,NA,NA
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",30-05-2025 02:00:00,27.338530,88.614099,OZONE,15,58,26
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",30-05-2025 02:00:00,12.8777316,80.0834807,PM10,42,92,58
India,TamilNadu,Chengalpattu,"Crescent University, Chengalpattu - TNPCB",30-05-2025 02:00:00,12.8777316,80.0834807,OZONE,NA,NA,NA
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",30-05-2025 02:00:00,13.1278,80.2642,SO2,NA,NA,NA
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",30-05-2025 02:00:00,11.679111,78.125052,PM10,19,40,29
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",30-05-2025 02:00:00,11.679111,78.125052,NO2,11,12,12
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",30-05-2025 02:00:00,11.0973603,77.3228673,OZONE,1,1,1
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",30-05-2025 02:00:00,12.909494,79.131861,NO2,1,9,4
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB",30-05-2025 02:00:00,12.909494,79.131861,OZONE,4,40,33
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",30-05-2025 02:00:00,26.868120,81.005119,CO,38,44,41
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",30-05-2025 02:00:00,26.906111,80.948222,PM2.5,27,71,48
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",30-05-2025 02:00:00,26.906111,80.948222,PM10,58,94,73
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",30-05-2025 02:00:00,26.90723,80.98579,NO2,22,23,23
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",30-05-2025 02:00:00,26.90723,80.98579,NH3,4,4,4
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",30-05-2025 02:00:00,26.90723,80.98579,CO,22,36,31
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",30-05-2025 02:00:00,26.90723,80.98579,OZONE,22,64,43
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",30-05-2025 02:00:00,26.83399722,80.8917361,PM10,66,174,109
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",30-05-2025 02:00:00,26.83399722,80.8917361,NO2,30,49,38
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",30-05-2025 02:00:00,26.83399722,80.8917361,OZONE,2,80,14
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",30-05-2025 02:00:00,28.999264,77.7590354,PM10,45,128,77
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",30-05-2025 02:00:00,28.964949,77.278761,NH3,2,2,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",30-05-2025 02:00:00,28.359581,79.414455,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",30-05-2025 02:00:00,28.359581,79.414455,PM10,4,10,7
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",30-05-2025 02:00:00,28.359581,79.414455,NH3,2,2,2
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",30-05-2025 02:00:00,28.359581,79.414455,SO2,71,90,79
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",30-05-2025 02:00:00,28.38910936,79.42963708,PM10,37,73,50
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",30-05-2025 02:00:00,28.38910936,79.42963708,NO2,2,5,2
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",30-05-2025 02:00:00,28.406963,77.849831,PM2.5,48,212,102
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",30-05-2025 02:00:00,28.406963,77.849831,CO,12,24,16
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",30-05-2025 02:00:00,27.168897,78.376960,SO2,24,30,26
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",30-05-2025 02:00:00,26.730136,83.433859,PM10,42,134,77
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",30-05-2025 02:00:00,26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-05-2025 02:00:00,28.47272,77.482000,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-05-2025 02:00:00,28.47272,77.482000,PM10,59,150,79
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",30-05-2025 02:00:00,28.47272,77.482000,OZONE,2,46,25
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",30-05-2025 02:00:00,28.557054,77.453663,SO2,2,28,12
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",30-05-2025 02:00:00,28.557054,77.453663,CO,1,52,17
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",30-05-2025 02:00:00,28.725645,77.749675,PM10,56,144,71
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",30-05-2025 02:00:00,28.725645,77.749675,NH3,16,20,18
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",30-05-2025 02:00:00,28.725645,77.749675,CO,2,151,127
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",30-05-2025 02:00:00,17.4559458,78.4332152,OZONE,12,15,13
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",30-05-2025 02:00:00,17.417094,78.457437,SO2,8,15,12
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",30-05-2025 02:00:00,17.417094,78.457437,CO,24,50,36
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",30-05-2025 02:00:00,17.349694,78.451437,PM2.5,15,53,31
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",30-05-2025 02:00:00,17.349694,78.451437,SO2,5,14,8
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",30-05-2025 02:00:00,23.8175497,91.2726974,PM2.5,4,10,7
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",30-05-2025 02:00:00,27.23711,78.01936,NO2,28,40,33
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",30-05-2025 02:00:00,27.106972,78.000111,PM2.5,11,85,61
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30-05-2025 02:00:00,17.460103,78.334361,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30-05-2025 02:00:00,17.460103,78.334361,CO,6,12,9
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",30-05-2025 02:00:00,17.470431,78.566959,PM10,90,106,96
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",30-05-2025 02:00:00,17.518400,78.278777,PM2.5,20,42,28
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",30-05-2025 02:00:00,17.518400,78.278777,PM10,25,74,45
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",30-05-2025 02:00:00,17.5316895,78.218939,PM2.5,26,45,34
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-05-2025 02:00:00,17.585705,78.126199,PM2.5,43,88,51
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-05-2025 02:00:00,17.585705,78.126199,NO2,14,29,16
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",30-05-2025 02:00:00,17.585705,78.126199,OZONE,19,33,32
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",30-05-2025 02:00:00,25.4547,78.6039,OZONE,13,62,39
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",30-05-2025 02:00:00,26.428282,80.327067,PM10,45,86,65
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",30-05-2025 02:00:00,26.509954,80.249612,PM10,18,72,45
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",30-05-2025 02:00:00,26.509954,80.249612,CO,28,34,31
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",30-05-2025 02:00:00,26.4703136,80.3229863,SO2,10,16,12
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",30-05-2025 02:00:00,28.2348927,77.8683002,NH3,1,1,1
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",30-05-2025 02:00:00,26.766433,80.927299,SO2,76,106,91
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",30-05-2025 02:00:00,17.393559,78.339194,CO,34,42,36
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",30-05-2025 02:00:00,17.544899,78.486949,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",30-05-2025 02:00:00,17.429398,78.569354,PM10,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",30-05-2025 02:00:00,17.37206,78.50864,PM2.5,42,43,43
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",30-05-2025 02:00:00,17.37206,78.50864,NO2,13,16,15
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",30-05-2025 02:00:00,17.37206,78.50864,OZONE,14,23,19
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",30-05-2025 02:00:00,17.528544,78.286195,NH3,7,7,7
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",30-05-2025 02:00:00,17.528544,78.286195,OZONE,6,87,46
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",30-05-2025 02:00:00,27.1594,78.3953,PM10,33,126,65
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",30-05-2025 02:00:00,28.646233,77.358075,PM10,65,114,87
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",30-05-2025 02:00:00,28.757294,77.278792,NH3,3,9,5
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",30-05-2025 02:00:00,28.685382,77.453839,CO,36,76,55
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",30-05-2025 02:00:00,27.19865833,78.00598056,NO2,5,44,15
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",30-05-2025 02:00:00,27.19865833,78.00598056,SO2,1,14,7
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",30-05-2025 02:00:00,27.19862,77.92066,NO2,34,51,37
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",30-05-2025 02:00:00,27.19862,77.92066,NH3,2,3,2
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",30-05-2025 02:00:00,27.19862,77.92066,CO,13,18,15
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",30-05-2025 02:00:00,28.6245479,77.3577104,PM2.5,35,119,82
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB",30-05-2025 02:00:00,28.5898,77.3101,PM2.5,45,123,68
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-05-2025 02:00:00,28.569230,77.393848,PM2.5,40,311,103
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-05-2025 02:00:00,28.569230,77.393848,PM10,74,176,117
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-05-2025 02:00:00,28.569230,77.393848,NO2,19,90,45
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-05-2025 02:00:00,28.569230,77.393848,SO2,4,40,18
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",30-05-2025 02:00:00,28.569230,77.393848,OZONE,1,164,46
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-05-2025 02:00:00,25.425602,81.917152,PM2.5,27,54,38
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-05-2025 02:00:00,25.425602,81.917152,PM10,46,126,78
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-05-2025 02:00:00,25.425602,81.917152,NO2,5,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-05-2025 02:00:00,25.425602,81.917152,CO,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",30-05-2025 02:00:00,25.425602,81.917152,OZONE,14,48,43
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",30-05-2025 02:00:00,25.494,81.863,NH3,1,4,2
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",30-05-2025 02:00:00,23.6979360,86.9443950,OZONE,15,27,17
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",30-05-2025 02:00:00,23.6181830,87.1057180,PM10,11,35,23
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",30-05-2025 02:00:00,23.6181830,87.1057180,NH3,11,17,13
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",30-05-2025 02:00:00,23.616515,87.119133,NO2,9,30,17
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",30-05-2025 02:00:00,23.616515,87.119133,OZONE,15,40,20
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",30-05-2025 02:00:00,22.7605581,88.3617589,PM10,9,77,23
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",30-05-2025 02:00:00,22.7605581,88.3617589,SO2,7,8,8
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",30-05-2025 02:00:00,22.7605581,88.3617589,CO,24,40,30
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",30-05-2025 02:00:00,23.567923,87.306843,CO,18,62,31
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",30-05-2025 02:00:00,22.06047,88.109737,PM2.5,12,12,12
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",30-05-2025 02:00:00,22.06047,88.109737,OZONE,15,21,18
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",30-05-2025 02:00:00,22.629801,88.352017,CO,8,86,9
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",30-05-2025 02:00:00,22.554954,88.292568,OZONE,8,16,11
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-05-2025 02:00:00,22.6025571,88.3105664,PM2.5,4,54,25
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-05-2025 02:00:00,22.6025571,88.3105664,PM10,10,41,24
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-05-2025 02:00:00,22.6025571,88.3105664,NH3,7,9,8
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",30-05-2025 02:00:00,22.6025571,88.3105664,OZONE,56,80,61
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",30-05-2025 02:00:00,22.611968,88.347422,NO2,21,27,24
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",30-05-2025 02:00:00,22.5687319,88.2797276,NO2,7,15,11
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",30-05-2025 02:00:00,22.5687319,88.2797276,OZONE,12,28,15
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",30-05-2025 02:00:00,22.58157048,88.41002457,SO2,6,83,14
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",30-05-2025 02:00:00,22.49929,88.36917,OZONE,3,7,4
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-05-2025 02:00:00,22.627847,88.380669,PM10,9,46,19
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-05-2025 02:00:00,22.627847,88.380669,NO2,22,29,26
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-05-2025 02:00:00,22.627847,88.380669,NH3,12,14,14
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",30-05-2025 02:00:00,22.627847,88.380669,SO2,7,12,10
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",30-05-2025 02:00:00,25.44919916 ,81.82735986 ,PM10,41,194,77
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",30-05-2025 02:00:00,25.3505986,82.9083074,PM2.5,8,39,25
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",30-05-2025 02:00:00,25.3505986,82.9083074,CO,2,26,10
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",30-05-2025 02:00:00,25.301778,82.996789,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",30-05-2025 02:00:00,25.301778,82.996789,NO2,7,8,8
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",30-05-2025 02:00:00,25.32393,82.99687,SO2,35,42,37
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",30-05-2025 02:00:00,28.856664,78.772638,PM10,50,85,62
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",30-05-2025 02:00:00,28.856664,78.772638,NO2,23,25,24
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",30-05-2025 02:00:00,28.802625,78.753728,NO2,23,27,27
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",30-05-2025 02:00:00,29.4723508,77.7194031,NH3,10,18,14
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",30-05-2025 02:00:00,28.5447608,77.3231257,PM2.5,39,165,75
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",30-05-2025 02:00:00,30.269444,78.044167,SO2,1,1,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",30-05-2025 02:00:00,29.2124114,78.9611753,NO2,16,30,21
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",30-05-2025 02:00:00,23.685297,86.945968,PM10,17,41,25
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",30-05-2025 02:00:00,23.685297,86.945968,CO,14,48,28
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",30-05-2025 02:00:00,28.999264,77.7590354,OZONE,39,126,65
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",30-05-2025 02:00:00,29.063510,77.709723,NO2,19,74,33
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",30-05-2025 02:00:00,29.063510,77.709723,NH3,7,17,10
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",30-05-2025 02:00:00,29.063510,77.709723,OZONE,18,92,48
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",30-05-2025 02:00:00,22.5448082,88.3403691,NO2,11,45,27
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",30-05-2025 02:00:00,22.5448082,88.3403691,CO,4,24,16
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",30-05-2025 02:00:00,26.6879226,88.4152495,NO2,16,19,17
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",30-05-2025 02:00:00,26.6879226,88.4152495,NH3,9,11,10
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",30-05-2025 02:00:00,26.10887,91.589544,OZONE,3,20,7
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",30-05-2025 02:00:00,26.187500,91.744194,CO,12,20,16
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",30-05-2025 02:00:00,26.187500,91.744194,OZONE,18,18,18
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",30-05-2025 02:00:00,26.181742,91.78063,PM2.5,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",30-05-2025 02:00:00,26.181742,91.78063,PM10,NA,NA,NA
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",30-05-2025 02:00:00,26.181742,91.78063,OZONE,4,92,21
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",30-05-2025 02:00:00,26.349082,92.68449,PM2.5,61,87,69
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",30-05-2025 02:00:00,26.349082,92.68449,SO2,4,17,11
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",30-05-2025 02:00:00,26.349082,92.68449,OZONE,11,23,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",30-05-2025 02:00:00,26.446912,91.439057,PM2.5,48,54,51
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",30-05-2025 02:00:00,26.446912,91.439057,NO2,2,7,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",30-05-2025 02:00:00,26.446912,91.439057,SO2,4,12,8
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",30-05-2025 02:00:00,26.446912,91.439057,OZONE,7,14,10
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-05-2025 02:00:00,24.82827,92.79525,NO2,12,18,16
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-05-2025 02:00:00,24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA",30-05-2025 02:00:00,24.82827,92.79525,SO2,1,14,8
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",30-05-2025 02:00:00,25.7808257,84.7446768,PM10,14,177,65
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",30-05-2025 02:00:00,25.7808257,84.7446768,NO2,110,122,115
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",30-05-2025 02:00:00,25.7808257,84.7446768,SO2,6,8,7
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",30-05-2025 02:00:00,24.7955,84.9994,CO,10,50,26
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",30-05-2025 02:00:00,24.792403,84.992416,OZONE,10,33,24
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",30-05-2025 02:00:00,24.762518,84.982348,PM10,33,52,42
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",30-05-2025 02:00:00,24.762518,84.982348,SO2,6,8,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",30-05-2025 02:00:00,25.697189,85.245900,PM2.5,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",30-05-2025 02:00:00,25.560083,87.553265,PM2.5,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",30-05-2025 02:00:00,25.560083,87.553265,PM10,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",30-05-2025 02:00:00,25.560083,87.553265,NO2,2,15,13
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",30-05-2025 02:00:00,16.9872867,81.7363176,SO2,2,8,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",30-05-2025 02:00:00,13.67,79.35,PM2.5,10,35,22
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)",30-05-2025 02:00:00,13.67,79.35,SO2,1,14,6
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",30-05-2025 02:00:00,13.615387,79.409230,PM2.5,47,98,58
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",30-05-2025 02:00:00,16.536107,80.594233,NO2,9,23,14
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",30-05-2025 02:00:00,16.536107,80.594233,SO2,12,14,13
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-05-2025 02:00:00,16.509717,80.612222,PM10,48,70,57
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-05-2025 02:00:00,16.509717,80.612222,NO2,37,62,51
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-05-2025 02:00:00,26.987634,94.636574,PM10,17,37,22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-05-2025 02:00:00,26.987634,94.636574,NO2,10,22,15
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-05-2025 02:00:00,26.987634,94.636574,NH3,2,4,3
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",30-05-2025 02:00:00,26.987634,94.636574,OZONE,1,18,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-05-2025 02:00:00,26.146529,87.454184,SO2,22,49,38
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",30-05-2025 02:00:00,26.146529,87.454184,OZONE,7,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",30-05-2025 02:00:00,25.5626095,84.663264,NH3,1,1,1
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",30-05-2025 02:00:00,24.75746,84.366208,PM10,6,83,49
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",30-05-2025 02:00:00,24.75746,84.366208,OZONE,5,34,25
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-05-2025 02:00:00,16.509717,80.612222,NH3,2,5,4
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",30-05-2025 02:00:00,16.509717,80.612222,OZONE,26,45,29
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",30-05-2025 02:00:00,17.72,83.3,PM2.5,50,167,100
